id,filename,tempo,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,centroid_1,bandwidth_1,rolloff_1,zcr_1
1582,1582_Self-Decay.mp3,[112.34714674],-71.38697,69.3929,-9.698688,18.474813,5.758599,13.992598,4.96572,10.330813,2.9745479,12.190316,0.049588732,4.888989,-0.6772595,0.11129591,0.019470938,-0.013062814,-0.0065080686,-0.002233167,0.0045076073,0.0011059325,-0.00031802096,0.006005918,0.0017005858,-0.0054355836,-0.00015484831,-0.0032086985,0.5670098,0.3940866,0.44328287,0.39673865,0.46389762,0.5953341,0.81816745,0.5764693,0.5611791,0.44708043,0.59629625,0.69469225,2704.8064725764766,2679.097606092425,5875.479932936947,0.11887150857300885
0989,0989_Horizon.mp3,[161.49902344],-99.425316,83.814995,-3.656393,20.085691,13.124279,9.214564,-0.68002284,9.350973,-0.6947053,4.9071918,-2.0348878,3.8833213,-2.9568691,0.086264305,-0.0026009874,-0.0015065647,0.002334142,-0.0054682563,-0.0010706207,-0.0059427666,-0.006274152,-0.007244261,-0.0035493646,-0.002938432,-0.0029101,-0.00310969,0.48249823,0.14718825,0.27895492,0.13964617,0.31128255,0.35400918,0.24514574,0.50785154,0.22807273,0.39316735,0.14856714,0.23544012,2456.6907069755703,2584.5564718482697,5372.420054965055,0.11023672967020967
1044,1044_Last Dance(2).mp3,[89.10290948],-164.29459,72.44312,10.672882,20.610994,20.354395,11.372662,4.101318,3.3875575,1.7981867,4.1270075,-3.9120147,-0.639189,-6.6928496,0.004467061,0.012144701,0.006866242,0.003971665,0.0020108782,0.0011156579,0.001063174,0.00107083,-0.00088238687,-0.0020883891,-0.0013462557,-0.0016611302,-0.0021435204,0.26225665,0.14143825,0.14719027,0.2017936,0.484416,0.18007948,0.29336244,0.2667451,0.14944331,0.21667425,0.18304297,0.4399046,2410.262324113348,2632.624577908002,5333.498836781509,0.0848192412569252
1070,1070_Libre.mp3,[129.19921875],-150.84238,74.59348,13.1955,10.692611,10.434899,0.20308258,6.076213,-2.1344213,0.44754672,8.133358,-7.1956186,0.1700499,-5.1708035,0.12876411,0.070761986,-0.006233364,0.019482145,-0.003612911,0.009323081,-0.0011689598,0.0066683753,0.0024580588,-0.0049017817,-0.0033588393,-0.0008686779,-0.002073714,0.456308,0.22152749,0.22458562,0.23509829,0.5102256,0.22108354,0.28888342,0.35201707,0.24522756,0.2713667,0.27049398,0.5415655,2670.3434934340853,2814.832721825712,6085.33442415149,0.09581854653078119
0496,0496_Echoes(13).mp3,[95.703125],-128.72353,61.872425,0.327028,19.463408,11.890236,6.065791,7.2454944,5.125195,-2.8421454,9.41138,-1.2145277,4.1687427,-2.787518,0.10967982,0.021979189,-0.0049602864,0.007197404,-0.0005992366,0.0031269416,0.0041603725,0.0027815795,-5.9730883e-05,-0.001044535,0.0010124948,0.0026534488,0.00049940945,0.25785375,0.38609713,0.27950898,0.4721945,0.21440905,0.32887793,0.36305267,0.2003862,0.24514474,0.24251409,0.4934239,0.32161084,2776.860876264724,2732.100598974075,5889.234534742263,0.11896817051455237
0775,0775_Flight.mp3,[135.99917763],-95.966064,61.927612,4.5566306,12.688872,10.138086,5.4200125,4.5608053,7.144695,3.0317328,10.238668,-0.9063197,5.9311132,-2.7596927,0.048261877,0.02087451,-0.0029197899,0.0053507164,0.0059381127,0.0043144273,0.004437076,0.0048092753,-0.002908937,-0.00020011248,0.00045482762,-0.0002146789,0.0019885397,0.41935495,0.39811322,0.72371864,0.30947593,0.25573003,0.27417722,0.27631822,0.4294593,0.3215537,0.52395356,0.3320969,0.29610607,3063.5665002777823,2975.5187220131415,6799.04834290743,0.12379233196697052
1183,1183_Miles Away.mp3,[107.66601562],-132.1554,79.376175,1.1885843,14.033634,3.615059,1.4491805,7.460605,-3.1174698,3.062712,4.143858,-7.2562356,2.2433474,-6.4042854,0.006372606,-0.010912381,0.0020780838,6.0740902e-05,-0.0025023427,-0.0041360823,-0.0023946115,-0.0017787266,0.00040625583,0.00093837973,-0.0014734645,-0.0028698358,-0.0007438267,0.22138481,0.45371032,0.18564479,0.18978715,0.45527166,0.16255467,0.273024,0.18458064,0.40238366,0.48859432,0.2505359,0.3783892,2573.120567384149,2604.5428888689225,5439.828709988229,0.10103333537570419
2079,2079_Uprising.mp3,[99.38401442],-70.81898,58.345455,-3.2058654,5.7153716,8.691104,10.063706,3.816008,11.367836,3.7557068,9.129714,3.5216303,5.659088,-1.8825927,0.059805915,0.0094624795,0.003476478,0.0030509953,0.0016439051,0.0015253326,0.00020593608,0.0007253029,-0.002217152,-0.0012476727,-0.00056245207,0.0007162525,0.00033375333,0.4705609,0.37179276,0.46031013,0.51637936,0.5509806,0.80166215,0.6470136,0.47932076,0.42956063,0.4009438,0.38371235,0.3581426,3082.1212204317885,2991.278066134652,6894.620614022837,0.11297114979963652
0539,0539_Electric Move.mp3,[123.046875],-137.973,73.62231,11.3338375,21.019682,13.981426,10.100587,8.527594,6.896184,2.7303514,10.679008,-1.4298959,3.673778,-1.7309844,0.18718225,0.048183415,-0.019510215,0.011012784,0.0011877033,0.005232627,-0.00052323425,0.001114182,-0.002634939,-0.003703324,-0.0012422756,-0.0033873317,-0.0028539605,0.48839864,0.3290039,0.442134,0.2940404,0.37723455,0.27667063,0.31894037,0.42796543,0.39971364,0.6164319,0.42928743,0.4171171,2646.9595029041257,2733.7913690068763,5870.063244777363,0.10730234283052177
0363,0363_Cycle.mp3,[86.1328125],-100.93816,91.75582,-3.6313198,27.983812,14.001254,18.681688,3.359136,12.31782,0.5443886,9.386858,0.36453244,1.7603625,-4.2923603,0.15401457,0.031190395,-0.0025614367,0.01226835,0.005400644,0.006650737,0.0018100332,0.0060766223,0.00086655596,0.003007254,0.00057010807,-0.00071227946,-0.0014951848,0.29539886,0.35398468,0.25977194,0.4025187,0.25214007,0.4597659,0.57952774,0.34397808,0.31946382,0.31361485,0.7362866,0.32476574,2249.6984362886533,2429.7612331638206,4817.454646667417,0.085263733655473
1169,1169_Midnight Home.mp3,[112.34714674],-193.59642,83.09109,43.174397,18.126614,24.818808,3.1739922,9.70448,-0.12745474,3.5951188,8.656189,-5.7467656,1.0070442,-6.0776634,0.047267903,0.008995482,-0.0011806843,0.0071508395,0.00085342047,0.0020963384,-0.0013776446,0.00049756654,-0.0009210434,-0.001352658,0.00057124195,0.0016576077,0.0011181936,0.25638345,0.1213978,0.37890142,0.12441617,0.26236722,0.092433535,0.19627413,0.3828194,0.11888123,0.19033825,0.10576975,0.26792428,2365.4689257273367,2787.7502848900117,5703.848863439806,0.07613409230683216
0557,0557_Elysium(2).mp3,[129.19921875],-130.48453,73.38246,16.897266,5.838324,16.842659,6.08072,5.3388104,-0.074151404,0.101049796,9.153377,-1.6214824,7.1941724,-3.3539765,0.03502486,-0.011038325,-0.0016735055,0.0021911433,0.0003188602,0.0017125055,-0.0012366422,-0.00013812081,0.00010545451,0.0006488174,0.002784798,0.0016562573,-0.0011086134,0.27135125,0.4428751,0.26616707,0.18402076,0.34347475,0.2183315,0.43412244,0.37960425,0.39157242,0.45033792,0.28461438,0.4954532,2894.189807543575,3000.4768059547455,6739.2200961638455,0.10732225637559197
0112,0112_Between Beats(1).mp3,[135.99917763],-225.18579,115.94218,44.86908,18.24707,16.681376,-0.4344489,7.5721655,-7.4502277,1.3609676,3.2854388,-5.3943486,0.55432093,-5.5819626,0.031754754,-0.013086065,-0.00020257045,-0.00020916824,0.0020371405,-0.0022290305,-0.0019624252,-0.003993116,-0.0013988519,-0.0029682948,-0.004181206,-0.0012327558,-0.0020667422,0.076614484,0.24589977,0.10830861,0.4294706,0.07869075,0.15832373,0.3137959,0.06612396,0.13703914,0.060910024,0.30869767,0.29742,1781.1353200453657,2251.9739804352744,4094.8463575551777,0.05814536367291073
0636,0636_Eternal Beat.mp3,[99.38401442],-128.9453,69.30171,13.704375,25.951902,13.0912075,6.7480116,-0.024223328,5.4654145,-3.361075,3.9492888,-3.9967258,2.7951925,-1.9937944,0.11033363,0.013152355,-0.0038634508,0.007535469,0.0008378538,0.002255661,0.000652623,-0.000521529,-0.0020048046,0.00018305785,-0.002519496,0.0015774556,-0.00020372235,0.26804742,0.15272516,0.38057217,0.13715822,0.29698053,0.26470616,0.116897464,0.21308741,0.14986797,0.453938,0.22503057,0.12922569,2716.4512195628636,2778.3717849920067,5971.468077118627,0.10134060857654031
1567,1567_Salty Remnants.mp3,[151.99908088],-196.55899,93.89053,41.534874,26.603327,18.735615,9.576916,2.771425,4.8392587,-3.3126986,4.839265,-6.8028145,-2.7999516,-8.997111,0.0445585,-0.0114581045,0.002931537,0.0075919316,-0.00069821393,-0.001314614,-0.0007290011,-6.197789e-05,-0.0012432782,-0.00041718222,8.455268e-05,0.0027755885,0.00065381825,0.29600298,0.07417249,0.44745642,0.07852507,0.25806993,0.06518188,0.14259514,0.3475448,0.075564116,0.14893422,0.059028056,0.26108167,1931.8612022758139,2473.9572642883636,4379.3338057263645,0.05892906469611288
1679,1679_Soar.mp3,[89.10290948],-198.15062,119.21307,30.0138,16.745073,13.3417,2.821549,4.3956795,-3.2749758,2.6109915,5.0647993,-0.6325541,4.1197906,1.801995,-0.017481187,0.0018408493,-0.0011236939,-0.005630253,-0.0023655756,-0.003109682,-0.001960922,-0.004896862,-0.0024125783,-0.00039492367,0.0010851433,1.8850453e-05,0.00079770107,0.19832881,0.18534113,0.35034215,0.3226279,0.6142579,0.34269267,0.23268266,0.31105465,0.32448247,0.5687054,0.22513756,0.19940704,1648.5399616177847,1965.8136367779925,3804.6110864166208,0.05096079396590762
1950,1950_Timeless Dance(4).mp3,[95.703125],-189.00197,100.68087,24.472878,10.512865,10.24405,2.4688487,3.2242975,-4.1097884,-4.0883856,7.887361,-5.42908,1.2584064,-6.5420194,0.015392848,0.012497036,0.0050732093,-0.0018838407,0.0002881562,0.0028242208,0.0013723316,0.0022108266,0.0019059135,-1.7390981e-05,-0.0038075633,-0.0005522015,0.0009884961,0.24694237,0.08327356,0.15801686,0.14476442,0.36220986,0.11366461,0.29491955,0.2518524,0.097570054,0.2030272,0.10405949,0.42060012,1999.141418416991,2303.896669219741,4287.372668897702,0.08039443869402059
0241,0241_Canvas Watchers.mp3,[129.19921875],-205.8414,85.26701,38.950787,26.54982,23.37793,9.464864,8.762102,4.4677367,-1.2215272,7.2263803,-0.29053366,-0.37535688,-4.844406,-0.0035521796,0.0009868321,-0.008031776,0.003932976,0.0024031284,-0.0051295287,0.0020124328,0.0030398641,-0.0002663382,0.0027615835,0.0018580409,0.00021451623,0.0019396725,0.08481525,0.12689808,0.5181109,0.11374384,0.19051263,0.17202747,0.08207753,0.0938159,0.09632413,0.48860505,0.3023268,0.07524299,2098.152861279484,2401.931739260239,4686.818307656737,0.07069926021475136
1184,1184_Mind Circles.mp3,[143.5546875],-128.5987,79.08956,15.660215,20.989902,10.632668,14.830714,6.318107,5.827236,-0.23066947,6.861141,-0.4025336,1.981923,-5.842735,0.0674447,0.0053957384,-0.003222893,0.006060922,0.0004174735,0.001988502,-0.00029507565,0.00066557835,-0.0011490544,-0.0009536843,-0.0017027374,-0.0020941584,-0.0020560187,0.3782001,0.35450915,0.63409936,0.26991382,0.21561514,0.19534448,0.15496026,0.23725352,0.17166294,0.3202044,0.24853271,0.21426666,2598.0412859921166,2705.1396939490887,5803.057241184826,0.09405363707983193
1122,1122_Masked Truth.mp3,[86.1328125],-142.57101,74.89887,15.848653,22.341333,16.415495,6.360346,2.1662035,2.9962745,-1.4558603,6.843877,-4.7271323,2.1888654,-4.2771125,0.10775842,0.038660023,0.0026116588,0.0062607387,-0.00023990142,0.0032259468,0.0031037936,-0.00032676815,-0.0028344465,-0.0007835417,-0.0030441673,-0.0013961705,-0.0022573122,0.32534236,0.11625073,0.23178975,0.11373586,0.36924827,0.109811954,0.23667371,0.33060417,0.13096558,0.21253835,0.12405502,0.36278543,2541.079517542177,2740.9363406778657,5770.024481503135,0.09300898220805502
0516,0516_Echoes(31).mp3,[95.703125],-155.13548,84.20383,20.057476,27.221897,18.40892,5.7496195,2.8658726,9.098718,-2.965446,7.412825,-5.391173,0.10186257,-5.437401,0.06885921,0.026047874,-0.0008540119,0.0092213135,0.0056400895,0.0029796634,0.0019398755,2.3118357e-05,-1.05051895e-05,0.0028605438,-0.0038760707,-0.00011541254,-0.0018545841,0.31489787,0.13602544,0.4614528,0.11689508,0.2713535,0.1177641,0.22202013,0.5176247,0.1456302,0.22742924,0.13306431,0.25639203,2246.7765401734273,2613.555665176567,5151.535457198759,0.08171590274893573
0119,0119_Between Worlds.mp3,[95.703125],-170.92984,85.28047,23.17389,19.627197,20.410154,6.7632256,7.706367,3.179286,-1.2177806,6.8808236,-3.567485,1.1205705,-5.5988503,0.07840997,0.024922414,-0.002812239,0.0087828925,0.009937542,0.006319089,-0.0011922093,-0.0054118577,-0.000912356,0.0010009453,-0.0017012501,-0.0029417437,-0.004969692,0.24113113,0.28438288,0.10550384,0.31459558,0.092210695,0.30724496,0.105313435,0.18709554,0.26202032,0.14020225,0.4232419,0.13434221,2277.848917132577,2674.8229925841156,5437.375076394616,0.07182177944025553
1785,1785_Stay Groovin'.mp3,[123.046875],-124.90781,60.50151,14.181878,17.948576,13.7272005,8.55208,6.084341,6.464615,0.5751501,9.12293,-2.8215604,4.5676465,-2.7435575,0.071649596,-0.004888216,-0.011150453,-0.002288928,-0.0007413386,0.0037926547,-0.0009710665,0.0002935175,0.00025498655,-0.0016356824,-0.0026918822,-0.0031623258,-0.0013944451,0.43705595,0.33009607,0.531464,0.3334335,0.5312757,0.33688843,0.27708676,0.3319726,0.28700003,0.49265924,0.2986344,0.36198425,3019.538229937053,2953.01096194218,6680.955840508303,0.12912855607421259
2083,2083_Urban Scourge.mp3,[161.49902344],-88.3951,61.180412,-8.223308,24.019459,12.209172,11.487224,7.5059457,11.605157,5.799649,11.366413,1.3428936,6.308477,-1.5695176,0.13046667,0.019561052,-0.009028513,0.011475791,-0.0027950709,0.003489258,-0.0028223214,-0.0015571374,0.0008537761,6.725215e-05,-0.00061241933,-0.0022247282,-0.0019832142,0.37957296,0.70496595,0.29694566,0.26741898,0.29620293,0.24604076,0.23906562,0.27478722,0.52454543,0.44368726,0.3147886,0.2768923,2975.9271562710887,2767.7254323595785,6278.883854474653,0.12578190097166972
0923,0923_Harmony(4).mp3,[135.99917763],-240.80913,113.48347,36.232975,35.554768,27.425426,8.519242,10.209919,-3.0250998,5.5999594,1.1907215,-5.5051136,-3.7604542,-8.940569,0.029765984,0.025544923,0.0047325976,0.0064881975,0.0052735815,0.010966167,0.002112483,0.00019763612,-0.0008706933,0.0002143991,0.002378407,0.00012672436,-0.0012177499,0.18265854,0.048041567,0.21353221,0.34573892,0.061122708,0.197027,0.07047239,0.2641539,0.07198775,0.0945642,0.4764443,0.065111816,1416.5026539442758,2118.424976634024,2872.8345568426726,0.0402361923576902
1395,1395_Raindrops(1).mp3,[143.5546875],-213.06581,115.95796,55.707214,25.850897,18.663229,9.577736,6.526429,2.6671987,1.8661466,5.738428,1.314981,0.6010972,-5.958577,0.035108034,-0.012063152,-0.027459629,-0.0061161704,0.0045313076,0.00020939967,0.0012854139,0.0008233623,-0.003890073,-0.0007492253,-3.7007612e-05,-0.0008728546,-0.0019192449,0.30670533,0.109889634,0.29721245,0.096574485,0.41996554,0.08282275,0.14744459,0.27789748,0.08150477,0.17374939,0.08389896,0.29988343,1513.012994301712,2140.6260977041443,3437.2657162059045,0.046086783187521095
1904,1904_Tea Time.mp3,[161.49902344],-167.07497,77.812256,11.42614,13.847954,17.097166,4.583478,0.77581483,-0.6997431,-2.9782164,5.222957,-2.8270245,1.5317822,-2.7338989,0.048507947,-0.0042939326,-0.004620258,0.002961436,-0.0023359978,0.005818145,0.0038917507,0.0035795374,0.002259399,0.003361063,0.0014291023,0.001331401,-0.00043879187,0.270745,0.22918023,0.35914907,0.276938,0.46738714,0.2559595,0.20406786,0.23271838,0.26812387,0.43664646,0.21778208,0.31201297,2359.220586162051,2557.943236189085,5171.810716614136,0.08254884187412005
1018,1018_Island Dance.mp3,[151.99908088],-193.84465,71.02545,13.788787,6.9435472,0.92396337,-2.2915616,-9.255833,-3.6095343,-7.6027875,1.1672463,-5.475149,-2.9825027,-6.7067747,0.031130984,0.016016897,0.004802955,0.008301982,0.0045428146,0.008719319,0.008664941,0.0056445617,0.0027694697,0.0028651236,0.0018073111,0.0035717913,0.003514331,0.20994638,0.11713475,0.13229634,0.13457924,0.40514264,0.15506077,0.27853185,0.33142558,0.2174365,0.38451293,0.24481072,0.55017245,2431.349763879268,2509.6546193653526,5289.6966396233975,0.09545491039631665
1042,1042_Last Call.mp3,[161.49902344],-161.73143,74.94799,28.190413,10.383689,15.655473,3.174934,-1.8616793,-1.3612882,-7.417621,0.18854707,-7.6009254,-2.1712763,-9.177909,0.14129877,0.046959877,-0.02143576,0.018820195,0.016261479,0.005993223,0.0032194331,-0.0007342075,0.0017245664,-0.003936348,-0.003980901,0.007054859,-0.0019960771,0.16979367,0.6087163,0.14458081,0.15714073,0.24502952,0.18999562,0.52426153,0.21450716,0.38161135,0.17639644,0.1270057,0.14867792,2709.002781007233,2744.0187365790566,5966.106891261874,0.10906391527467357
0410,0410_Departure.mp3,[69.83741554],-271.73132,122.36341,47.41534,37.530212,29.041895,15.974715,12.877494,4.707326,4.2014832,9.698649,-5.545836,1.6265055,-6.660785,-0.005344797,-0.014076841,-0.011044317,0.005522146,-0.0016336837,0.008860247,9.2566015e-06,-0.00039263064,0.0019314054,0.0002484389,0.0025958323,-0.0023563392,-0.00026263468,0.10928581,0.0688932,0.42949882,0.24652234,0.14037766,0.10383358,0.072860934,0.40742886,0.04632988,0.123399146,0.13651682,0.028563272,1083.4117163797396,1640.5991836966768,2365.3585925629022,0.03176551466973543
1824,1824_Storms Pass(1).mp3,[135.99917763],-190.85995,111.76864,-3.870051,31.236809,4.8489385,1.200501,2.687386,6.3453507,-9.788677,6.6540575,-3.9706645,-3.1728091,-2.0242434,0.028758382,-0.001775346,0.006171377,0.0051563205,-0.0003934552,0.007835584,0.0008279328,0.0006990623,0.0033655395,0.0012625301,0.00043650516,0.001615661,0.0009424517,0.10247808,0.41112587,0.08242968,0.15874149,0.06961403,0.15172069,0.5139669,0.110987954,0.25667888,0.093617365,0.2685608,0.39608467,1764.4709375383538,2014.8338571713937,3512.9484783433472,0.08092714613616342
1064,1064_Level Up.mp3,[161.49902344],-108.01501,58.199768,5.7533584,12.615902,7.864865,7.9288983,-0.22216217,9.298172,-0.05971109,8.920683,1.6331873,2.2620242,-1.4270587,0.041865077,0.013830063,-0.00051271805,-0.0032283561,-0.004287003,-0.0025838667,-0.002395837,-0.002779547,-0.0012955992,-0.00018330691,-0.00021608366,-0.000515148,-0.0020111275,0.2742532,0.57437134,0.24880575,0.28675824,0.37669048,0.2368928,0.26913115,0.2689543,0.49607217,0.40964946,0.23667465,0.24973325,3016.4785893219396,2828.004714889026,6413.1221041010485,0.12483050635812336
1232,1232_Mountain Maker.mp3,[99.38401442],-173.40028,93.0816,28.98304,21.588684,14.958074,5.2097464,5.93069,2.338729,-0.6594974,5.2820077,-3.898352,-1.1523368,-6.9807625,0.0009246434,-0.008603109,0.0027370497,0.0011472702,-0.00046321066,0.00090328045,0.0028171851,-0.00013355243,0.001480023,0.00010984896,-0.00018749291,-0.00042525807,-0.00048728715,0.19233945,0.49973145,0.09915945,0.17354527,0.112003766,0.30886868,0.32190344,0.17456228,0.45082045,0.16735515,0.3479547,0.12073323,2077.1511665477865,2561.116727129276,4846.168378385719,0.06333300482921626
1568,1568_Samba Amor.mp3,[99.38401442],-140.09534,67.91612,20.501516,16.990389,11.21369,7.8434596,4.161878,1.4964561,-1.3776379,9.860422,-4.0483627,4.36738,-2.833555,0.024224527,0.0025130517,0.0018598624,-0.0052393437,-0.002462875,0.0006056865,-0.001262151,-0.0027722905,-0.0010324579,0.00068251253,-0.000244475,1.8533667e-05,0.00031444014,0.21587779,0.27106655,0.28027093,0.15565668,0.2579938,0.2218305,0.5671224,0.40619156,0.31321228,0.3672335,0.31330726,0.49726796,2735.4388612280013,2853.4877800002996,6193.931983348646,0.0991520466986106
0297,0297_Color Drift.mp3,[129.19921875],-162.98402,81.26624,6.5212393,21.99081,11.241746,1.6529601,7.8676243,5.1742716,-4.803806,8.5285015,-2.5904624,3.1487904,0.14161713,0.055469997,0.011144795,0.0019343687,-0.00042662522,0.0013017772,0.0017808998,-0.0022392152,-0.0013133053,-0.00045638497,-0.00231672,-0.0011710582,-0.00020829677,-0.0011182786,0.28743166,0.17888846,0.64184046,0.17547458,0.18578166,0.17493752,0.13751586,0.3087315,0.12549576,0.2815106,0.12582369,0.12657082,2289.483297922117,2507.899853700557,4892.918966957302,0.08694518574351731
0052,0052_Ascend.mp3,[143.5546875],-224.61722,112.95272,43.290455,10.783584,19.194046,-4.537945,11.720531,-9.201373,-0.76953787,5.6032047,-13.652346,1.131515,-8.93106,0.003985215,-0.0070786877,-0.0030260528,0.015063018,0.0049773995,-0.00014306355,0.0024488864,0.0029574928,0.002260006,-0.0014892804,-0.0007578268,-0.00023282577,-0.00069250946,0.081259176,0.13013105,0.44758046,0.083754286,0.23208724,0.08615658,0.17615698,0.34408563,0.09072626,0.3431306,0.06711936,0.22281788,1833.5600323919466,2468.530510567637,4352.301468393443,0.05797805405150389
1716,1716_Spin.mp3,[99.38401442],-158.94203,58.87213,17.502258,18.935091,8.8212385,1.2217022,8.176658,-2.5237467,-0.68807226,10.3361635,-5.97133,4.6682177,-4.865725,0.11053185,0.030428346,-0.009335602,0.009056814,-0.0024557568,0.0024176927,0.0028258576,0.0003171749,0.00010070408,0.0023000552,-0.0017787653,-0.00036242124,-0.0021013785,0.28688666,0.22934474,0.2268412,0.2582295,0.47217333,0.19842526,0.27369016,0.27565944,0.20089002,0.3394,0.24176599,0.47361964,2875.534926659597,2871.0593653123988,6307.6793320784045,0.11542617799968781
2147,2147_Wild Winds.mp3,[107.66601562],-170.23227,89.67982,4.516115,13.7056465,13.751893,10.891329,7.8910723,4.450397,-3.1406665,10.47205,0.31972036,3.0047905,-3.5249002,0.15058018,0.06961294,-0.032624092,-0.009684954,-0.015441386,-0.012884674,-0.008223998,-0.012539895,-0.0063571217,-0.006077997,-0.012325604,-0.010022383,-0.005704846,0.25900072,0.15151133,0.27374735,0.15524085,0.53233707,0.13345914,0.22081025,0.28391007,0.11499655,0.1734755,0.15121515,0.49682462,2064.2935802980132,2407.259882424242,4390.90069570269,0.08624662205232414
0090,0090_Bailar.mp3,[135.99917763],-132.08067,75.24584,14.091394,12.606683,9.784784,3.1884434,8.327728,-1.3070709,2.8369443,8.559885,-8.126575,1.5686557,-4.881798,0.046624742,0.007673314,-0.0020882746,-0.0009603116,0.0029392792,0.0012968293,0.005558477,0.0043613636,0.004078889,0.0054188306,0.001165089,0.007401183,0.004590674,0.22128992,0.38502225,0.28132874,0.5759338,0.49383816,0.30143493,0.29920262,0.30791408,0.48316357,0.23700222,0.28050467,0.30216625,2707.1014910828476,2799.3937041533286,6033.230435646186,0.10714678796809358
1463,1463_Resonance(9).mp3,[129.19921875],-228.19421,77.589294,22.232483,12.0316925,12.105128,-3.6434445,3.2901032,-11.2025585,-5.0429683,3.2602336,-12.817013,-3.016991,-10.178146,0.17930457,0.04364652,0.004798877,0.003623668,0.004707052,0.0011930987,-0.0033311027,-0.0022274798,-0.006418768,0.0074956855,-0.0067736907,-0.003414299,-0.0031811006,0.52984047,0.37211797,0.14359586,0.118796274,0.17012072,0.28767997,0.15064412,0.3169404,0.23887107,0.09764973,0.110830456,0.15079345,2283.6002755560226,2599.417022253144,5138.517592329546,0.07828742897727273
0368,0368_Dance Alone.mp3,[123.046875],-124.64128,56.18821,14.328915,20.556637,9.830852,7.5663095,3.670662,6.2698874,-0.35585332,6.7410216,-1.5038236,3.7028344,-2.5448308,0.09347684,-0.0002645767,-0.01639366,0.006857686,-0.001818789,0.012813716,0.0061701657,0.0060909595,0.0026711745,0.005351171,0.0022085118,0.001727007,0.00045922966,0.57666403,0.46909714,0.66813034,0.33034447,0.27695975,0.29884258,0.27075696,0.34314755,0.3805641,0.5429502,0.4979737,0.4349545,3100.580197298795,2932.498956749391,6705.242022549247,0.13295417587017355
0125,0125_Binary Light.mp3,[117.45383523],-174.2202,97.20663,29.708857,18.974136,16.627682,9.303418,5.353561,0.4752464,2.248137,5.92437,-1.3557417,2.5044641,-3.9977086,0.017347556,-0.009943766,-0.0018506933,-0.0008062283,0.0004644448,-0.0025265894,-0.0019810665,0.0015741306,-0.000898896,-0.0018253529,-0.0010182218,-0.0013369103,-0.0004885174,0.43613213,0.29351127,0.34470642,0.28261435,0.48313516,0.26384115,0.43612766,0.32230976,0.1947228,0.27483615,0.18018533,0.38480976,2006.547774831561,2592.2516256582458,4789.26456025659,0.05084538655005608
1901,1901_Tango Fuego.mp3,[117.45383523],-139.55641,74.209206,9.121625,18.074873,8.921068,1.9633987,-3.1548193,0.7112987,-4.845501,5.7270803,-6.2594013,0.5821222,-4.605533,0.03937628,-0.0020044267,-0.00300059,0.00095872994,0.0013277049,0.004389128,0.0008234727,-0.0007362892,0.0015144924,0.0028109648,0.00016405886,-0.00046220925,-0.0026179424,0.3827493,0.20611997,0.3916283,0.35157013,0.16067767,0.22796415,0.19433644,0.4281235,0.27411947,0.22280324,0.24438763,0.23908703,2638.627989082345,2676.73374686521,5617.3286227103845,0.11220786939527326
0322,0322_Cosmic Void.mp3,[172.265625],-100.44465,71.181,-7.2798095,30.619955,11.174655,11.507711,5.291586,6.5959616,2.685463,8.675829,-1.6280524,3.1496491,-5.0210457,0.0632585,0.0021750538,-0.0061733834,0.00293372,-0.0004417791,0.0024801358,-0.0009906932,0.00037322432,-0.0016202605,2.3234486e-05,-0.0015617607,-0.00011062801,-0.0018490404,0.37514395,0.36986628,0.6739424,0.31658956,0.31755492,0.35821986,0.29797283,0.3797817,0.2761907,0.43299735,0.27527368,0.21913722,2610.798634289104,2613.6970152650474,5547.490546453036,0.10430499562211658
0048,0048_Ascend(4).mp3,[123.046875],-157.53146,84.80073,31.60924,13.443146,16.606913,1.7348843,13.776986,-1.027559,4.775475,10.071567,-0.96470517,5.828133,-2.1787858,-0.0014478011,-0.0041989675,0.006033141,0.005662689,0.0013783154,0.00089759217,0.001672008,-0.0016919626,-0.002162597,0.00070743915,-0.00062007504,-0.00045098033,9.2420865e-05,0.45594776,0.29547566,0.2775168,0.33012575,0.5491673,0.25536218,0.3127761,0.40613,0.27832237,0.28715268,0.2103768,0.33040765,2266.8454420397384,2564.025571884651,5335.99208304939,0.07581598799685589
0285,0285_Cloud Dance.mp3,[95.703125],-141.50536,74.28175,14.482921,7.2313223,10.737947,4.782125,0.56981826,4.728925,-3.063988,11.5097,-2.742483,-0.2467746,-3.0454657,0.038985275,0.0052165147,-0.00012317394,-0.002781897,-0.0007648936,-0.0003288807,-0.0003502238,-0.00079525064,-0.0007024775,0.0006954264,0.000310557,-0.0010282759,-0.0002337985,0.3692001,0.26833054,0.505408,0.27062503,0.42937604,0.23366696,0.3383758,0.4342659,0.2889486,0.37263256,0.24282323,0.35421935,2692.918594268552,2813.612143064121,6127.948556894064,0.1018545418125651
